route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
152,Addison,2001-03-01,"11,575.70","4,946.10","2,518.90","289,472"
155,Devon,2001-03-01,"7,675.10","5,320","3,791.90","210,621"
156,LaSalle,2001-03-01,"9,421.50",0,0,"207,273"
157,Streeterville/Taylor,2001-03-01,"3,480",0,0,"76,560"
169,69th-UPS Express,2001-03-01,767.5,55.8,0,"17,163"
170,U. of Chicago/Midway,2001-03-01,237.9,0,0,"5,233"
171,U. of Chicago/Hyde Park,2001-03-01,948.2,312.5,253.2,"23,436"
172,U. of Chicago/Kenwood,2001-03-01,982.4,76.3,62.6,"22,245"
173,U. of Chicago/Lakeview Express,2001-03-01,206.2,243,124.1,"6,247"
201,Central/Ridge,2001-03-01,"1,413.80",642.2,282.5,"35,445"
202,Main/Emerson,2001-03-01,494.3,0,0,"10,875"
203,Ridge/Grant,2001-03-01,"1,700.70",0,0,"37,416"
204,Dodge,2001-03-01,"1,690.80",0,0,"37,197"
1,Indiana/Hyde Park,2001-04-01,"6,875.10",0,0,"144,377"
2,Hyde Park Express,2001-04-01,809.2,0,0,"16,993"
3,King Drive,2001-04-01,"21,917.10","15,266.70","9,533.30","568,992"
4,Cottage Grove,2001-04-01,"24,309.30","18,608.40","11,762.30","643,740"
6,Jackson Park Express,2001-04-01,"18,238.50","12,655.70","7,509.40","471,177"
7,Harrison,2001-04-01,"5,292.70",0,0,"111,146"
8,Halsted,2001-04-01,"19,911.50","13,060","9,281.70","516,791"
8A,South Halsted,2001-04-01,"3,170.60","2,962.70","1,721.40","87,040"
9,Ashland,2001-04-01,"31,136.20","24,477.50","16,494.10","834,240"
10,Museum of S & I,2001-04-01,0,926.8,441.1,"5,913"
11,Lincoln/Sedgwick,2001-04-01,"3,794.30","1,926","1,211.30","93,440"
12,Roosevelt,2001-04-01,"10,568.60","7,308","5,694.70","279,647"
14,Jeffery Express,2001-04-01,"9,725.60",0,0,"204,237"
17,Westchester,2001-04-01,648.9,0,0,"13,626"
18,16th/18th,2001-04-01,"1,685.90","1,003.60",732.2,"43,079"
19,United Center Express,2001-04-01,466.2,860.7,305.9,"4,109"
20,Madison,2001-04-01,"21,244.50","13,722.40","9,045.40","546,252"
21,Cermak,2001-04-01,"7,623.90","8,625","6,465.10","226,926"
X21,Cermak Express,2001-04-01,0,711.7,317.1,"3,721"
22,Clark,2001-04-01,"22,428.90","16,670.50","11,831.80","596,848"
24,Wentworth,2001-04-01,"4,317.60",0,0,"90,671"
25,West Cermak,2001-04-01,476.1,0,0,"9,999"
27,South Deering,2001-04-01,"5,650.20","3,771.70","2,458.60","146,033"
28,Stony Island,2001-04-01,"12,183.60","9,465","5,794.30","322,687"
29,State,2001-04-01,"17,241.60","13,254.50","9,303.40","461,607"
30,South Chicago,2001-04-01,"3,837.40","2,288.40",704.2,"93,261"
33,Mag Mile Express,2001-04-01,623,0,0,"13,083"
34,South Michigan,2001-04-01,"7,830.20","6,515.10","3,991.80","210,454"
35,35th,2001-04-01,"6,111.60","3,698","2,485.40","155,563"
36,Broadway,2001-04-01,"15,016.90","13,780.90","9,602.40","418,491"
37,Sedgwick,2001-04-01,"2,487",0,0,"52,227"
39,Pershing,2001-04-01,"2,230.30",0,0,"46,837"
43,43rd,2001-04-01,"1,237.90",549.7,355.7,"29,973"
44,Wallace-Racine,2001-04-01,"6,475.30","3,104.40","1,669.70","156,748"
47,47th,2001-04-01,"8,463.60","6,425.60","3,854.50","222,711"
48,South Damen,2001-04-01,"1,101.50",0,0,"23,132"
49,Western,2001-04-01,"24,154.80","20,457","13,436.60","656,261"
49A,South Western,2001-04-01,394.9,0,0,"8,292"
49B,North Western,2001-04-01,"5,123.20","3,695.20","2,365.40","134,195"
X49,Western Express,2001-04-01,"5,310.40",0,0,"111,517"
50,Damen,2001-04-01,"8,866.30","5,062.40","2,997.40","221,429"
51,51st,2001-04-01,"4,854.80","4,742.80","2,370.70","132,776"
52,Kedzie/California,2001-04-01,"12,301.40","8,886.60","6,120.10","324,477"
52A,South Kedzie,2001-04-01,"6,568.30","3,799","2,381.50","165,038"
53,Pulaski,2001-04-01,"20,936.20","14,585.90","10,170.60","548,856"
53A,South Pulaski,2001-04-01,"9,133.80","3,395.10","1,740.30","214,091"
54,Cicero,2001-04-01,"12,839.50","9,410.90","6,890.20","341,724"
54A,North Cicero/Skokie Blvd.,2001-04-01,"1,332.30",0,0,"27,979"
54B,South Cicero,2001-04-01,"4,991.50","5,094.70","2,511.70","137,759"
55,Garfield,2001-04-01,"13,511.70","9,943","7,514.60","361,091"
55N,55th/Narragansett,2001-04-01,995,128.3,0,"21,408"
56,Milwaukee,2001-04-01,"15,910.20","10,032.70","7,379.10","411,141"
56A,North Milwaukee,2001-04-01,657.9,0,0,"13,816"
57,Laramie,2001-04-01,"2,938.40","1,512.50",689.9,"71,205"
59,59th/61st,2001-04-01,"4,436.60","2,307.40",0,"102,399"
60,Blue Island/26th,2001-04-01,"15,104.80","11,153.20","7,769.30","400,659"
62,Archer,2001-04-01,"15,266.90","7,784.50","5,453.10","379,009"
62H,Archer/Harlem,2001-04-01,"1,396.10",631.2,0,"31,844"
63,63rd,2001-04-01,"21,416.60","17,317.60","12,930.80","583,672"
63W,West 63rd,2001-04-01,"2,293.30",878.4,404.8,"53,696"
64,Foster-Canfield,2001-04-01,243.4,0,0,"5,112"
65,Grand,2001-04-01,"6,767.40","4,029.30","2,228.30","169,373"
66,Chicago,2001-04-01,"21,052.50","15,487.30","9,553.90","551,821"
67,67th-69th-71st,2001-04-01,"14,450.20","10,065","7,471.60","381,072"
68,Northwest Highway,2001-04-01,"1,716",794.7,318.2,"40,805"
69,Cumberland/East River,2001-04-01,393.4,0,0,"8,262"
70,Division,2001-04-01,"10,961.10","8,141.30","5,758.90","291,542"
71,71st/South Shore,2001-04-01,"7,150.30","5,803.40","3,558.30","191,162"
72,North,2001-04-01,"15,970.20","11,519.90","8,339.90","423,154"
73,Armitage,2001-04-01,"5,350.80","2,348","1,617.30","129,844"
74,Fullerton,2001-04-01,"12,500.60","10,971.20","7,056.80","341,681"
75,74th-75th,2001-04-01,"6,804.60","5,703.40","3,832.60","184,874"
76,Diversey,2001-04-01,"14,598.50","8,769.40","5,583.10","369,563"
77,Belmont,2001-04-01,"20,291.70","13,678","9,374.70","527,712"
78,Montrose,2001-04-01,"9,323.10","6,384.20","3,821.10","240,427"
79,79th,2001-04-01,"31,499.90","24,764.60","16,940.50","845,259"
80,Irving Park,2001-04-01,"12,655.20","9,169.10","6,194.30","333,407"
81,Lawrence,2001-04-01,"15,459.70","12,902.10","8,943.30","420,979"
81W,West Lawrence,2001-04-01,"1,535.70",911.9,362.2,"37,709"
82,Kimball-Homan,2001-04-01,"20,346.40","13,874.50","8,297.10","524,259"
84,Peterson,2001-04-01,"4,313","2,783.40","1,395.90","108,687"
85,Central,2001-04-01,"13,056","8,761.30","5,552.80","336,985"
85A,North Central,2001-04-01,767.4,68.5,0,"16,390"
86,Narragansett/Ridgeland,2001-04-01,"1,632.80",0,0,"34,288"
87,87th,2001-04-01,"16,133.10","10,908.40","6,068.60","412,772"
88,Higgins,2001-04-01,"1,701.30",749.7,624.6,"41,849"
90,Harlem,2001-04-01,"3,804.70","3,134.30","1,455","99,712"
90N,North Harlem,2001-04-01,404.6,154.6,0,"9,114"
91,Austin,2001-04-01,"8,288.60","4,389.10","2,601.50","204,625"
92,Foster,2001-04-01,"7,459.40","4,526.30","2,728.10","188,392"
93,California/Dodge,2001-04-01,"2,120.80",970.5,0,"48,419"
94,South California,2001-04-01,"10,711.30","4,961.70","2,758.70","258,577"
95E,93rd-95th,2001-04-01,"5,712.10","4,554.70","3,175.50","154,050"
95W,West 95th,2001-04-01,"5,229.40","4,499.50","2,596.90","140,800"
96,Lunt,2001-04-01,"1,176.10",0,0,"24,698"
97,Skokie,2001-04-01,"3,687.80","2,440.60","1,364.80","94,029"
100,Jeffery Manor Express,2001-04-01,"1,120.60",0,0,"23,532"
103,West 103rd,2001-04-01,"3,412.30","1,936","1,170.90","85,256"
106,East 103rd,2001-04-01,"2,142.90",632.6,479.7,"49,929"
108,Halsted/95th,2001-04-01,"2,957.90",0,0,"62,117"
111,Pullman/111th/115th,2001-04-01,"5,973","3,655.80","2,227.20","151,193"
112,Vincennes/111th,2001-04-01,"3,646.40","1,591.60","1,145.30","88,667"
119,Michigan/119th,2001-04-01,"5,447.50","5,239.80","2,860.60","149,661"
120,Ogilvie/Wacker Express,2001-04-01,"1,134.80",0,0,"23,832"
121,Union/Wacker Express,2001-04-01,"1,700.70",0,0,"35,715"
122,Illinois Center/Ogilvie Express,2001-04-01,"1,023.20",0,0,"21,488"
123,Illinois Center/Union Express,2001-04-01,800.8,0,0,"16,817"
125,Water Tower Express,2001-04-01,"2,134.20",0,0,"44,818"
126,Jackson,2001-04-01,"10,413.40","5,158.80","3,948.90","259,062"
7,Harrison,2001-12-01,"4,980.80",0,0,"99,616"
127,Madison/Roosevelt Circulator,2001-04-01,92.3,0,0,"1,846"
128,Soldier Field Express,2001-04-01,0,0,56.1,56
129,West Loop/South Loop,2001-04-01,888.3,0,0,"18,654"
135,Clarendon/LaSalle Express,2001-04-01,"2,819.50",0,0,"59,210"
136,Sheridan/LaSalle Express,2001-04-01,"1,766.30",0,0,"37,092"
145,Wilson/Michigan Express,2001-04-01,"8,595.60","4,070.80","2,069.40","207,137"
146,Inner Drive/Michigan Express,2001-04-01,"9,845.80","6,027.20","3,998","250,861"
147,Outer Drive Express,2001-04-01,"10,099.80","5,752.80",0,"235,107"
151,Sheridan,2001-04-01,"25,247.60","16,361.50","13,571.50","663,502"
152,Addison,2001-04-01,"11,269","5,403.40","2,748.90","272,006"
154,Wrigley Field Express,2001-04-01,24.2,0,0,24
155,Devon,2001-04-01,"7,825.50","5,467.20","3,637.80","204,394"
156,LaSalle,2001-04-01,"9,322.10",0,0,"195,764"
157,Streeterville/Taylor,2001-04-01,"3,548.90",0,0,"74,528"
169,69th-UPS Express,2001-04-01,788.5,92,0,"16,927"
170,U. of Chicago/Midway,2001-04-01,219.6,0,0,"4,611"
171,U. of Chicago/Hyde Park,2001-04-01,"1,353.10",426.6,264.1,"31,442"
172,U. of Chicago/Kenwood,2001-04-01,"1,421.10",91,87.2,"30,643"
173,U. of Chicago/Lakeview Express,2001-04-01,202.1,308.8,134.7,"6,153"
201,Central/Ridge,2001-04-01,"1,408.70",559.7,312.5,"33,384"
202,Main/Emerson,2001-04-01,474.2,0,0,"9,958"
203,Ridge/Grant,2001-04-01,"1,658.10",0,0,"34,820"
204,Dodge,2001-04-01,"1,766.20",0,0,"37,091"
1,Indiana/Hyde Park,2001-05-01,"7,173.20",0,0,"157,810"
2,Hyde Park Express,2001-05-01,849.6,0,0,"18,692"
3,King Drive,2001-05-01,"22,897.30","13,867.40","8,847.80","603,448"
4,Cottage Grove,2001-05-01,"25,153.70","17,899.50","11,855.10","684,256"
6,Jackson Park Express,2001-05-01,"18,822","11,930.20","7,097.40","497,292"
7,Harrison,2001-05-01,"5,383.40",0,0,"118,436"
8,Halsted,2001-05-01,"20,071.90","12,958","9,308","539,954"
8A,South Halsted,2001-05-01,"3,504.60","2,677.50","1,907.40","97,349"
9,Ashland,2001-05-01,"31,527.40","23,140.30","16,473.40","868,531"
10,Museum of S & I,2001-05-01,568.3,827.4,758.5,"8,806"
11,Lincoln/Sedgwick,2001-05-01,"3,929.10","1,846.80","1,099.40","99,324"
12,Roosevelt,2001-05-01,"10,895.20","6,847.10","5,299.50","293,580"
14,Jeffery Express,2001-05-01,"9,928.40",0,0,"218,425"
17,Westchester,2001-05-01,595.3,0,0,"13,098"
18,16th/18th,2001-05-01,"1,662.60",957.6,757.3,"44,194"
19,United Center Express,2001-05-01,644.7,553.4,645.2,"2,488"
20,Madison,2001-05-01,"21,833.10","12,645.30","8,259.20","572,204"
21,Cermak,2001-05-01,"7,870.90","8,247.40","6,404.10","238,169"
X21,Cermak Express,2001-05-01,0,934.1,417.5,"5,824"
22,Clark,2001-05-01,"22,317.90","15,832.90","12,345.40","616,052"
24,Wentworth,2001-05-01,"4,909.50",0,0,"108,009"
25,West Cermak,2001-05-01,503.2,0,0,"11,070"
27,South Deering,2001-05-01,"5,912.30","3,779.50","2,407.60","157,226"
28,Stony Island,2001-05-01,"13,014.40","9,004.50","6,018.30","352,427"
29,State,2001-05-01,"18,497.20","12,888.40","9,255.60","504,771"
30,South Chicago,2001-05-01,"4,218.20","2,184.40",688.7,"104,981"
33,Mag Mile Express,2001-05-01,548.7,0,0,"12,071"
34,South Michigan,2001-05-01,"7,993.90","5,763.50","3,962.70","218,733"
35,35th,2001-05-01,"6,396.50","3,706.10","2,367.60","167,386"
36,Broadway,2001-05-01,"14,802.70","13,331.20","9,196.20","424,964"
37,Sedgwick,2001-05-01,"2,502.30",0,0,"55,050"
39,Pershing,2001-05-01,"2,304.80",0,0,"50,706"
43,43rd,2001-05-01,"1,258.40",678.3,431.6,"32,557"
44,Wallace-Racine,2001-05-01,"6,876.20","3,038.40","1,784","172,349"
47,47th,2001-05-01,"8,606.70","6,435","3,903.80","234,606"
48,South Damen,2001-05-01,"1,317.30",0,0,"28,980"
49,Western,2001-05-01,"24,958.10","20,202.90","13,784.40","698,812"
49A,South Western,2001-05-01,542.4,0,0,"11,933"
49B,North Western,2001-05-01,"5,513.20","4,145.10","2,630.70","151,025"
X49,Western Express,2001-05-01,"6,285.60",0,0,"138,283"
50,Damen,2001-05-01,"9,331.40","4,978.10","2,955.80","239,983"
51,51st,2001-05-01,"4,899.80","4,377.30","2,173.50","136,172"
52,Kedzie/California,2001-05-01,"12,367.20","8,532.90","6,115.10","336,786"
52A,South Kedzie,2001-05-01,"6,852.90","3,700.30","2,340.10","177,265"
53,Pulaski,2001-05-01,"21,571.90","15,466.70","10,179.90","587,347"
53A,South Pulaski,2001-05-01,"10,040.40","3,637.50","1,920.90","245,042"
54,Cicero,2001-05-01,"13,262.50","10,154.70","6,874","366,764"
54A,North Cicero/Skokie Blvd.,2001-05-01,"1,345.40",0,0,"29,599"
54B,South Cicero,2001-05-01,"5,353.20","5,226.40","2,924.30","153,297"
55,Garfield,2001-05-01,"13,713.30","9,922.60","7,810.60","380,435"
55N,55th/Narragansett,2001-05-01,"1,110.80",156.7,0,"25,065"
56,Milwaukee,2001-05-01,"16,146.40","10,381.50","7,679.60","435,144"
56A,North Milwaukee,2001-05-01,614.1,0,0,"13,510"
57,Laramie,2001-05-01,"3,056.10","1,858.40",679.6,"78,067"
59,59th/61st,2001-05-01,"4,638.70","2,185.10",0,"110,791"
60,Blue Island/26th,2001-05-01,"14,991.30","11,780.60","7,904.40","416,452"
62,Archer,2001-05-01,"15,832.50","7,928.50","5,637.40","408,215"
62H,Archer/Harlem,2001-05-01,"1,499.90",689.6,0,"35,757"
63,63rd,2001-05-01,"22,321.40","16,388.70","12,024.70","616,748"
63W,West 63rd,2001-05-01,"2,360.20",788.8,418.8,"57,173"
64,Foster-Canfield,2001-05-01,301.5,0,0,"6,632"
65,Grand,2001-05-01,"7,407.70","3,526.90","2,650.90","190,331"
66,Chicago,2001-05-01,"21,910.90","14,683.20","9,651.90","589,031"
67,67th-69th-71st,2001-05-01,"15,016.70","9,798.40","7,325.10","406,186"
68,Northwest Highway,2001-05-01,"1,761",705.1,335,"43,237"
69,Cumberland/East River,2001-05-01,424.4,0,0,"9,337"
70,Division,2001-05-01,"11,697.70","7,493.50","5,454.30","314,594"
71,71st/South Shore,2001-05-01,"7,542.40","6,153.60","3,756","209,328"
72,North,2001-05-01,"16,370.80","11,599.80","8,791.20","450,512"
73,Armitage,2001-05-01,"5,579.20","2,705.10","1,656.50","141,845"
74,Fullerton,2001-05-01,"13,108.90","10,175.40","7,281.50","365,505"
75,74th-75th,2001-05-01,"7,405","5,264.10","3,601.90","201,975"
76,Diversey,2001-05-01,"14,715.30","7,800.40","5,721.20","383,544"
77,Belmont,2001-05-01,"21,077.80","14,291.70","9,964.90","570,703"
78,Montrose,2001-05-01,"9,598.70","5,756.40","3,851.40","253,454"
79,79th,2001-05-01,"33,158","25,487.70","17,141.10","917,132"
80,Irving Park,2001-05-01,"12,731","8,674.60","6,474.90","347,155"
81,Lawrence,2001-05-01,"15,306.50","13,044.90","9,133","434,588"
81W,West Lawrence,2001-05-01,"1,499.80",776.2,438.4,"38,291"
82,Kimball-Homan,2001-05-01,"21,367.30","12,764.60","8,191.50","562,097"
84,Peterson,2001-05-01,"4,650.90","2,364.20","1,660.20","120,078"
85,Central,2001-05-01,"13,748.30","7,961.20","5,551","362,062"
85A,North Central,2001-05-01,876.2,192.8,0,"20,048"
86,Narragansett/Ridgeland,2001-05-01,"1,718.10",0,0,"37,799"
87,87th,2001-05-01,"17,343.60","9,946.10","6,030.90","451,499"
88,Higgins,2001-05-01,"1,820.30",764.5,841.8,"47,313"
90,Harlem,2001-05-01,"3,689.80","3,033.90","1,705","101,837"
90N,North Harlem,2001-05-01,361.7,267.3,0,"9,028"
91,Austin,2001-05-01,"8,871.10","4,607","2,504.10","226,113"
92,Foster,2001-05-01,"7,772.80","4,222","2,692.70","201,353"
93,California/Dodge,2001-05-01,"2,224.90","1,003.80",0,"52,962"
94,South California,2001-05-01,"10,933.90","4,721.20","2,852.60","273,694"
95E,93rd-95th,2001-05-01,"5,820.60","4,679.90","3,332.30","163,434"
95W,West 95th,2001-05-01,"5,144.40","4,634.20","2,845.80","145,943"
96,Lunt,2001-05-01,"1,254.10",0,0,"27,591"
97,Skokie,2001-05-01,"3,749","2,353.70","1,499.90","99,393"
100,Jeffery Manor Express,2001-05-01,"1,192",0,0,"26,223"
103,West 103rd,2001-05-01,"3,876.80","1,752.10","1,134.40","97,971"
106,East 103rd,2001-05-01,"2,176.40",608.6,421.2,"52,420"
108,Halsted/95th,2001-05-01,"3,179.20",0,0,"69,943"
111,Pullman/111th/115th,2001-05-01,"6,315.80","3,606","2,203.50","164,388"
112,Vincennes/111th,2001-05-01,"4,084.90","1,588.90","1,112.20","101,784"
119,Michigan/119th,2001-05-01,"5,823.10","4,874.20","2,609.10","160,649"
120,Ogilvie/Wacker Express,2001-05-01,"1,030.10",0,0,"22,663"
121,Union/Wacker Express,2001-05-01,"1,787.50",0,0,"39,324"
122,Illinois Center/Ogilvie Express,2001-05-01,986,0,0,"21,693"
123,Illinois Center/Union Express,2001-05-01,820.7,0,0,"18,055"
124,Navy Pier,2001-05-01,46.4,431.9,326.5,"1,131"
125,Water Tower Express,2001-05-01,"2,098.60",0,0,"46,169"
126,Jackson,2001-05-01,"10,846.70","4,629.40","3,374.70","274,018"
127,Madison/Roosevelt Circulator,2001-05-01,141.4,0,0,"2,968"
129,West Loop/South Loop,2001-05-01,"1,021.70",0,0,"22,476"
130,Museum Campus,2001-05-01,0,520.2,284.2,"2,697"
96,Lunt,2003-03-01,"1,122.10",0,0,"23,564"
135,Clarendon/LaSalle Express,2001-05-01,"2,966.80",0,0,"65,270"
136,Sheridan/LaSalle Express,2001-05-01,"1,790.40",0,0,"39,389"
145,Wilson/Michigan Express,2001-05-01,"8,467.80","3,858.50","2,119.80","212,324"
146,Inner Drive/Michigan Express,2001-05-01,"9,743.10","6,205.80","4,159.70","259,970"
147,Outer Drive Express,2001-05-01,"10,273.80","5,474.10",0,"247,921"
151,Sheridan,2001-05-01,"24,704.20","15,981.80","14,552","680,179"
152,Addison,2001-05-01,"12,736.50","6,025.80","3,530.90","321,961"
154,Wrigley Field Express,2001-05-01,90.7,0,0,454
155,Devon,2001-05-01,"7,930.60","5,544.10","3,720","215,250"
156,LaSalle,2001-05-01,"9,259.30",0,0,"203,704"
157,Streeterville/Taylor,2001-05-01,"3,160.10",0,0,"69,523"
169,69th-UPS Express,2001-05-01,836.6,81,0,"18,729"
170,U. of Chicago/Midway,2001-05-01,221.2,0,0,"4,867"
171,U. of Chicago/Hyde Park,2001-05-01,"1,404.80",320,333.4,"33,852"
172,U. of Chicago/Kenwood,2001-05-01,"1,400",124.7,136.2,"31,979"
173,U. of Chicago/Lakeview Express,2001-05-01,197.3,273.4,141.3,"6,141"
201,Central/Ridge,2001-05-01,"1,606.30",673.2,337.4,"39,718"
202,Main/Emerson,2001-05-01,474.9,0,0,"10,448"
203,Ridge/Grant,2001-05-01,"1,645.60",0,0,"36,203"
204,Dodge,2001-05-01,"1,942.10",0,0,"42,725"
1,Indiana/Hyde Park,2001-06-01,"6,521.40",0,0,"136,949"
2,Hyde Park Express,2001-06-01,917.2,0,0,"19,261"
3,King Drive,2001-06-01,"22,031.40","15,360","10,812.10","582,709"
4,Cottage Grove,2001-06-01,"23,819.60","19,495.10","13,224.10","650,584"
6,Jackson Park Express,2001-06-01,"16,417.20","12,662.60","8,230.20","440,995"
7,Harrison,2001-06-01,"5,282.10",0,0,"110,925"
8,Halsted,2001-06-01,"19,407.20","15,289.90","10,456.50","525,826"
8A,South Halsted,2001-06-01,"3,193.20","2,983","1,856.20","89,397"
9,Ashland,2001-06-01,"30,041","25,867.20","17,854.10","831,613"
10,Museum of S & I,2001-06-01,677.2,"1,003.40",734.8,"22,177"
11,Lincoln/Sedgwick,2001-06-01,"3,612.30","1,905.80","1,105.10","89,807"
12,Roosevelt,2001-06-01,"10,589.90","7,118.10","5,260.70","279,021"
14,Jeffery Express,2001-06-01,"9,377.70",0,0,"196,932"
17,Westchester,2001-06-01,508.6,0,0,"10,680"
18,16th/18th,2001-06-01,"1,475.60",921.8,645.5,"38,179"
19,United Center Express,2001-06-01,321.5,0,0,322
20,Madison,2001-06-01,"21,287.20","13,857.40","8,778.60","551,433"
21,Cermak,2001-06-01,"8,077.50","9,218.20","5,599.90","238,118"
X21,Cermak Express,2001-06-01,0,519.6,492.1,"4,566"
22,Clark,2001-06-01,"21,811.50","15,627.90","12,294.70","585,360"
24,Wentworth,2001-06-01,"3,842.50",0,0,"80,693"
25,West Cermak,2001-06-01,408.1,0,0,"8,569"
27,South Deering,2001-06-01,"6,037.30","3,709.70","3,113.50","157,786"
28,Stony Island,2001-06-01,"11,946.60","10,372.60","6,984.70","330,681"
29,State,2001-06-01,"18,214.40","14,766.30","10,531.80","498,462"
30,South Chicago,2001-06-01,"3,503.10","2,206.60",780.1,"87,718"
33,Mag Mile Express,2001-06-01,836.2,0,0,"17,561"
34,South Michigan,2001-06-01,"7,549.80","5,968","4,796.80","207,572"
35,35th,2001-06-01,"6,261.70","3,880","2,266.30","159,961"
36,Broadway,2001-06-01,"15,599.80","14,534.40","9,827.10","439,577"
37,Sedgwick,2001-06-01,"2,234.70",0,0,"46,928"
39,Pershing,2001-06-01,"2,248",0,0,"47,208"
43,43rd,2001-06-01,"1,249.20",621.2,465.8,"31,203"
44,Wallace-Racine,2001-06-01,"6,078.30","2,864.40","1,957.60","149,798"
47,47th,2001-06-01,"8,267.60","6,574.90","4,077.50","222,804"
48,South Damen,2001-06-01,854.6,0,0,"17,947"
49,Western,2001-06-01,"23,622.90","20,938.90","14,733","659,708"
49A,South Western,2001-06-01,477.1,0,0,"10,019"
49B,North Western,2001-06-01,"5,208.70","3,622.10","2,532.30","137,623"
X49,Western Express,2001-06-01,"5,828.40",0,0,"122,396"
50,Damen,2001-06-01,"8,474.20","5,045.60","2,835.20","214,526"
51,51st,2001-06-01,"4,392.40","4,447.40","2,488.30","124,431"
52,Kedzie/California,2001-06-01,"12,112.50","8,640.70","5,719.50","320,443"
52A,South Kedzie,2001-06-01,"6,408.60","4,261.30","2,192.90","164,660"
53,Pulaski,2001-06-01,"20,469","16,344.80","10,570.70","553,855"
53A,South Pulaski,2001-06-01,"8,399.10","3,399.10","2,089.20","201,734"
54,Cicero,2001-06-01,"12,757.80","10,713.90","7,338.70","350,837"
54A,North Cicero/Skokie Blvd.,2001-06-01,"1,341.10",0,0,"28,164"
54B,South Cicero,2001-06-01,"4,991.30","4,676","2,802.90","139,409"
55,Garfield,2001-06-01,"12,825.20","10,865.50","8,253.70","356,670"
55N,55th/Narragansett,2001-06-01,924.7,153.8,0,"20,188"
56,Milwaukee,2001-06-01,"15,538.10","11,092.30","8,306","414,986"
56A,North Milwaukee,2001-06-01,613.2,0,0,"12,878"
